%namespace	term_ID	description	frequency	plot_X	plot_Y	plot_size	log10_p-value	uniqueness	dispensability	representative	eliminated
Biological_Process	GO:0033032	regulation_of_myeloid_cell_apoptotic_process	0.001%	null	null	2.821	-1.3846	0.800	0.924	GO:2000109	1
Biological_Process	GO:0035092	sperm_chromatin_condensation	0.000%	null	null	2.346	-1.3846	0.622	0.871	GO:0007595	1
Biological_Process	GO:0035871	protein_K11-linked_deubiquitination	0.001%	null	null	2.462	-1.3846	0.890	0.746	GO:0035523	1
Biological_Process	GO:0035983	response_to_trichostatin_A	0.000%	-1.014	-7.016	1.672	-1.3846	0.898	0.577	GO:0035983	0
Biological_Process	GO:0035984	cellular_response_to_trichostatin_A	0.000%	-0.944	-7.003	1.672	-1.3846	0.876	0.440	GO:0035984	0
Biological_Process	GO:0039532	negative_regulation_of_viral-induced_cytoplasmic_pattern_recognition_receptor_signaling_pathway	0.096%	null	null	4.679	-1.3846	0.478	0.965	GO:0045893	1
Biological_Process	GO:0039535	regulation_of_RIG-I_signaling_pathway	0.059%	null	null	4.470	-1.3846	0.530	0.999	GO:0045893	1
Biological_Process	GO:0042873	aldonate_transport	0.067%	 2.939	-2.629	4.523	-1.3846	0.894	0.365	GO:0042873	0
Biological_Process	GO:0043157	response_to_cation_stress	0.000%	-1.847	-6.609	1.724	-1.3846	0.914	0.449	GO:0043157	0
Biological_Process	GO:0043403	skeletal_muscle_tissue_regeneration	0.001%	null	null	2.783	-1.3846	0.733	0.859	GO:0014834	1
Biological_Process	GO:0045599	negative_regulation_of_fat_cell_differentiation	0.003%	null	null	3.098	-1.3846	0.658	0.738	GO:0030857	1
Biological_Process	GO:0048387	negative_regulation_of_retinoic_acid_receptor_signaling_pathway	0.001%	-1.003	-5.061	2.735	-1.3846	0.720	0.547	GO:0048387	0
Biological_Process	GO:0051152	positive_regulation_of_smooth_muscle_cell_differentiation	0.000%	null	null	2.100	-1.3846	0.676	0.749	GO:0051147	1
Biological_Process	GO:0051684	maintenance_of_Golgi_location	0.000%	 0.487	 5.312	1.826	-1.3846	0.814	0.421	GO:0051684	0
Biological_Process	GO:0070995	NADPH_oxidation	0.000%	-1.382	-1.203	2.029	-1.3846	0.913	0.201	GO:0070995	0
Biological_Process	GO:0071280	cellular_response_to_copper_ion	0.000%	-0.988	-7.144	2.170	-1.3846	0.876	0.608	GO:0071280	0
Biological_Process	GO:0071455	cellular_response_to_hyperoxia	0.000%	null	null	2.305	-1.3846	0.854	0.977	GO:0055093	1
Biological_Process	GO:0090148	membrane_fission	0.000%	 5.234	 2.471	1.544	-1.3846	0.908	0.234	GO:0090148	0
Biological_Process	GO:0090383	phagosome_acidification	0.000%	 4.121	 6.061	2.233	-1.3846	0.763	0.422	GO:0090383	0
Biological_Process	GO:0097339	glycolate_transmembrane_transport	0.007%	null	null	3.519	-1.3846	0.883	0.719	GO:0042873	1
Biological_Process	GO:0098532	histone_H3-K27_trimethylation	0.000%	 5.279	 2.403	1.908	-1.3846	0.800	0.565	GO:0098532	0
Biological_Process	GO:1900866	glycolate_transport	0.007%	null	null	3.519	-1.3846	0.903	0.719	GO:0042873	1
Biological_Process	GO:1901975	glycerate_transmembrane_transport	0.000%	 1.787	-2.610	1.301	-1.3846	0.903	0.551	GO:1901975	0
Biological_Process	GO:1901999	homogentisate_metabolic_process	0.000%	 1.842	-0.046	1.690	-1.3846	0.900	0.516	GO:1901999	0
Biological_Process	GO:1902000	homogentisate_catabolic_process	0.000%	 2.118	-0.252	1.690	-1.3846	0.899	0.435	GO:1902000	0
Biological_Process	GO:1902022	L-lysine_transport	0.000%	 2.255	-2.464	0.845	-1.3846	0.915	0.254	GO:1902022	0
Biological_Process	GO:1902176	negative_regulation_of_oxidative_stress-induced_intrinsic_apoptotic_signaling_pathway	0.001%	-1.102	-4.954	2.450	-1.3846	0.681	0.527	GO:1902176	0
Biological_Process	GO:1903401	L-lysine_transmembrane_transport	0.000%	null	null	0.602	-1.3846	0.901	0.771	GO:1902022	1
Biological_Process	GO:2000037	regulation_of_stomatal_complex_patterning	0.000%	-6.310	 3.447	1.623	-1.3846	0.718	0.389	GO:2000037	0
Biological_Process	GO:2000179	positive_regulation_of_neural_precursor_cell_proliferation	0.003%	null	null	3.146	-1.3846	0.734	0.934	GO:2000177	1
Biological_Process	GO:2000617	positive_regulation_of_histone_H3-K9_acetylation	0.000%	null	null	1.954	-1.3846	0.641	0.884	GO:0035065	1
Biological_Process	GO:0045934	negative_regulation_of_nucleobase-containing_compound_metabolic_process	0.542%	null	null	5.431	-1.3811	0.661	0.983	GO:0045892	1
Biological_Process	GO:0072091	regulation_of_stem_cell_proliferation	0.006%	null	null	3.494	-1.3712	0.794	0.904	GO:2000177	1
Biological_Process	GO:0008283	cell_proliferation	0.105%	-2.558	-0.864	4.717	-1.3428	0.954	0.031	GO:0008283	0
Biological_Process	GO:0044843	cell_cycle_G1/S_phase_transition	0.011%	null	null	3.720	-1.3341	0.903	0.840	GO:2000134	1
Biological_Process	GO:0042303	molting_cycle	0.007%	-7.443	 2.420	3.530	-1.3338	0.822	0.469	GO:0042303	0
Biological_Process	GO:0006590	thyroid_hormone_generation	0.001%	null	null	2.700	-1.3226	0.794	0.768	GO:0042403	1
Biological_Process	GO:0008365	adult_chitin-based_cuticle_development	0.000%	-7.345	 2.064	0.699	-1.3226	0.823	0.344	GO:0008365	0
Biological_Process	GO:0018149	peptide_cross-linking	0.004%	 2.944	 1.225	3.281	-1.3226	0.893	0.322	GO:0018149	0
Biological_Process	GO:0042403	thyroid_hormone_metabolic_process	0.001%	 0.831	 6.021	2.828	-1.3226	0.792	0.571	GO:0042403	0
Biological_Process	GO:0048066	developmental_pigmentation	0.004%	null	null	3.318	-1.3062	0.842	0.778	GO:0048773	1
Biological_Process	GO:0000122	negative_regulation_of_transcription_from_RNA_polymerase_II_promoter	0.040%	null	null	4.302	-1.3016	0.669	0.863	GO:0006357	1
