gene	bias1	bias2	bias3	mean	SD
Sm_t00002298-RA	49.21	62.02	55.22	55.4833333333333	6.40905869323517
Sm_t00002300-RA	11.57	8.96	12.43	10.9866666666667	1.80705100462973
Sm_t00002301-RA	6.18	9.1	12.62	9.3	3.22465502030837
Sm_t00002302-RA	12.04	10.95	14.71	12.5666666666667	1.93453698164014
Sm_t00002303-RA	27.37	25.31	22.25	24.9766666666667	2.57622462788735
Sm_t00002304-RA	16.96	17.59	21.8	18.7833333333333	2.63143180290376
Sm_t00002305-RA	31.44	38.25	31.66	33.7833333333333	3.86981050354321
Sm_t00002307-RA	11.13	11.04	9.94	10.7033333333333	0.662595905007972
Sm_t00002308-RA	21.38	22.77	30.27	24.8066666666667	4.78215781142084
Sm_t00002309-RA	22.7	20.1	20.8	21.2	1.34536240470737
Sm_t00002310-RA	36.67	20.62	20.62	25.97	9.26647182049349
Sm_t00002313-RA	17.94	21.71	21.34	20.33	2.07805197240108
Sm_t00002314-RA	50.4	58.89	67.28	58.8566666666667	8.44004936794409
Sm_t00002315-RA	44.73	45.94	44.33	45	0.838272032218659
Sm_t00002316-RA	32.74	36.4	35.09	34.7433333333333	1.85446308492063
Sm_t00002317-RA	42.59	39.54	62.46	48.1966666666667	12.4461895105825
Sm_t00002318-RA	12.04	12.09	19.01	14.38	4.00977555481601
Sm_t00002319-RA	18.2	12.51	16.04	15.5833333333333	2.87235675592941
Sm_t00002320-RA	100	100	100	100	0
Sm_t00002321-RA	19.9	10.24	9.02	13.0533333333333	5.96068228756854
Sm_t00002322-RA	12.44	19.29	17.06	16.2633333333333	3.49379926918152
Sm_t00002323-RA	24.03	25.12	23.65	24.2666666666667	0.763042156983043
Sm_t00002324-RA	15.39	32.67	24.82	24.2933333333333	8.65203059017554
Sm_t00002326-RA	26.82	25.21	32.18	28.07	3.64926019899924
Sm_t00002327-RA	13.59	12.08	25.62	17.0966666666667	7.41993486045082
Sm_t00002328-RA	31.96	18.03	13.97	21.32	9.4354703115425
Sm_t00002329-RA	9.86	15.22	11.11	12.0633333333333	2.80428838269771
Sm_t00002332-RA	23.48	26.41	22.57	24.1533333333333	2.00659745174096
Sm_t00002333-RA	5.63	11.79	18.64	12.02	6.50804886275449
Sm_t00002335-RA	40.7	29.81	47.98	39.4966666666667	9.14457398315161
Sm_t00002336-RA	26.35	20.46	43.2	30.0033333333333	11.8019927695849
Sm_t00002337-RA	12.96	22.22	10.44	15.2066666666667	6.20304226435169
Sm_t00002338-RA	12.55	11.85	7.17	10.5233333333333	2.92508689329622
Sm_t00002339-RA	42.32	41.69	36.98	40.33	2.91823576840529
Sm_t00002340-RA	19.67	24.27	7.07	17.0033333333333	8.90468041724875
Sm_t00002341-RA	16.28	14.99	26.58	19.2833333333333	6.3519314647856
Sm_t00002342-RA	26.81	38.04	32.19	32.3466666666667	5.61663897124725
Sm_t00002343-RA	20.56	28.63	35.38	28.19	7.41979110218071
Sm_t00002344-RA	26.69	24.58	18.93	23.4	4.01231853172203
Sm_t00002346-RA	45.65	46.29	47.92	46.62	1.17042727240953
Sm_t00002347-RA	19.21	31.63	18.24	23.0266666666667	7.46647395584645
Sm_t00002348-RA	27.17	30.03	23.99	27.0633333333333	3.02141247322065
Sm_t00002349-RA	18.07	22.19	30.27	23.51	6.20619045792183
Sm_t00002352-RA	11.53	2.23	0.41	4.72333333333333	5.96457318953614
Sm_t00002353-RA	2.86	21.1	9.33	11.0966666666667	9.24744469209378
Sm_t00002354-RA	28.99	32	26.56	29.1833333333333	2.72514831400666
Sm_t00002356-RA	12.7	18.25	12.34	14.43	3.3131103211333
Sm_t00002357-RA	29.81	31.45	37.12	32.7933333333333	3.83567899247752
Sm_t00002359-RA	11.67	5.13	8.95	8.58333333333333	3.2853817637123
Sm_t00002361-RA	14.99	33.39	27.03	25.1366666666667	9.34497369356026
Sm_t00002362-RA	16.82	20.3	9.89	15.67	5.29942449705626
Sm_t00002364-RA	4.58	3.42	4.11	4.03666666666667	0.583466651432053
Sm_t00002367-RA	16.12	24.09	23.18	21.13	4.36257951216938
Sm_t00002370-RA	36.62	12.84	49.67	33.0433333333333	18.6736882627223
Sm_t00002371-RA	30.54	23.95	31.87	28.7866666666667	4.24113585414725
Sm_t00002372-RA	10.76	4.55	3.1	6.13666666666667	4.06903346426806
Sm_t00002373-RA	15.15	4.35	28.1	15.8666666666667	11.8912082369006
Sm_t00002374-RA	22.8	22.46	28.61	24.6233333333333	3.45673738275463
Sm_t00002377-RA	9.2	4.74	9.62	7.85333333333333	2.7043914903973
Sm_t00002379-RA	22.41	9.23	3.09	11.5766666666667	9.87146054711932
Sm_t00002380-RA	36.55	47.16	51.71	45.14	7.77924803563944
Sm_t00002381-RA	33.64	28.4	35.05	32.3633333333333	3.5040024733629
Sm_t00002382-RA	26.71	23.46	3.03	17.7333333333333	12.8367298535621
Sm_t00002383-RA	15.09	25.11	25.22	21.8066666666667	5.81706397878976
Sm_t00002384-RA	29.05	24.34	18.11	23.8333333333333	5.48757080440274
Sm_t00002385-RA	20.83	13.86	22.16	18.95	4.45794795842213
Sm_t00002386-RA	13.51	17.27	13.53	14.77	2.1650866033487
Sm_t00002387-RA	52.02	62.23	58.54	57.5966666666667	5.16995486763021
Sm_t00002388-RA	12.26	18.38	12.49	14.3766666666667	3.46889511708459
Sm_t00002393-RA	25.33	30.67	27.19	27.73	2.71064567953837
Sm_t00002397-RA	28.03	8.15	17.51	17.8966666666667	9.9456389102628
Sm_t00002398-RA	39.2	46.34	41.97	42.5033333333333	3.59975462126703
Sm_t00002400-RA	24.08	51.53	44.86	40.1566666666667	14.3166558013152
Sm_t00002401-RA	27.76	37.43	34.73	33.3066666666667	4.98965262651954
Sm_t00002402-RA	30.59	45.43	69.84	48.62	19.8184938882853
Sm_t00002403-RA	18.41	15.9	30.55	21.62	7.83477504463274
Sm_t00002404-RA	51.62	NA	56.52	54.07	3.46482322781409
Sm_t00002407-RA	18.41	19.84	24.01	20.7533333333333	2.90957614324378
Sm_t00002408-RA	35.32	30.86	29.76	31.98	2.94435052261106
Sm_t00002409-RA	74.8	100	55.86	76.8866666666667	22.1438599465706
Sm_t00002412-RA	25.92	15.24	20.3	20.4866666666667	5.34244638095071
Sm_t00002413-RA	23.05	17.97	14.28	18.4333333333333	4.40332071661074
Sm_t00002414-RA	19.64	16.99	19.93	18.8533333333333	1.62019546145931
Sm_t00002415-RA	18.62	11.3	24.23	18.05	6.48381831947811
Sm_t00002416-RA	36.8	41.84	21.09	33.2433333333333	10.8225705510906
Sm_t00002417-RA	19.53	22.48	23.13	21.7133333333333	1.91854979954478
Sm_t00002419-RA	47.37	43.81	37.89	43.0233333333333	4.78870894222371
Sm_t00002421-RA	44.5	18.25	4.55	22.4333333333333	20.3008825752314
Sm_t00002422-RA	61.49	62.88	69.33	64.5666666666667	4.18330411676384
Sm_t00002424-RA	26.85	23.76	40.32	30.31	8.80551531711802
Sm_t00002425-RA	24.94	11.09	7.48	14.5033333333333	9.21688848437114
Sm_t00002426-RA	11.97	12.01	16.91	13.63	2.84063373210979
Sm_t00002427-RA	23.65	21.06	11.52	18.7433333333333	6.38822614920083
Sm_t00002428-RA	18.51	14.37	12.16	15.0133333333333	3.22351257688462
Sm_t00002430-RA	46.71	52.85	32.26	43.94	10.5707946721143
Sm_t00002431-RA	5.37	11.85	11.52	9.58	3.64969861769434
Sm_t00002433-RA	29.04	29.49	29.26	29.2633333333333	0.225018517756502
Sm_t00002434-RA	43.95	35.99	28.43	36.1233333333333	7.7608590589788
Sm_t00002435-RA	20.6	38.87	24.8	28.09	9.56902816382102
Sm_t00002436-RA	22.51	11.43	10.85	14.93	6.57087513197443
Sm_t00002437-RA	2.88	2.05	1.96	2.29666666666667	0.507181755718138
Sm_t00002438-RA	26.47	15.82	17.58	19.9566666666667	5.70894327641581
Sm_t00002439-RA	6.07	17.78	30.95	18.2666666666667	12.4471375558131
Sm_t00002441-RA	15.19	11.08	14.58	13.6166666666667	2.21788938708253
Sm_t00002442-RA	13.25	12.23	15.55	13.6766666666667	1.70062733523054
Sm_t00002443-RA	7.46	10.2	9.69	9.11666666666667	1.45720051239812
Sm_t00002445-RA	22.49	15.46	32.58	23.51	8.60545757063504
Sm_t00002446-RA	NA	35.75	25.23	30.49	7.43876333808248
Sm_t00002449-RA	52.21	65.23	57.4	58.28	6.55445649920724
Sm_t00002451-RA	8.56	9.31	9.56	9.14333333333333	0.520416499866533
Sm_t00002452-RA	34.38	43.97	NA	39.175	6.78115403157899
Sm_t00002453-RA	14.37	18.09	19.95	17.47	2.84119693087262
Sm_t00002459-RA	27.86	14.19	33.39	25.1466666666667	9.88340191094814
Sm_t00002460-RA	19.21	27.19	28.46	24.9533333333333	5.01424304689485
Sm_t00002461-RA	22.44	23.98	26.66	24.36	2.13550930693359
Sm_t00002463-RA	7.26	4.45	8.72	6.81	2.17027648008266
Sm_t00002464-RA	16.43	20.07	15.67	17.39	2.35185033537426
Sm_t00002465-RA	20.61	20.08	16.86	19.1833333333333	2.02944163092545
Sm_t00002466-RA	21.91	27.6	19.46	22.99	4.17608668492406
Sm_t00002467-RA	40.5	35.67	46.52	40.8966666666667	5.43586546313771
Sm_t00002468-RA	22.53	20.4	21.62	21.5166666666667	1.06875316763663
Sm_t00002469-RA	11.04	13.58	9.19	11.27	2.20401905617896
Sm_t00002472-RA	31.82	27.27	30.97	30.02	2.41919408068059
Sm_t00002473-RA	19.56	19.44	22.22	20.4066666666667	1.57153852429183
Sm_t00002474-RA	32.97	NA	51.28	42.125	12.9471251635257
Sm_t00002475-RA	19.66	54.03	10.84	28.1766666666667	22.8198210626931
Sm_t00002476-RA	14.03	52.11	13.21	26.45	22.2259937910547
Sm_t00002477-RA	1.01	4.17	5.88	3.68666666666667	2.47071514613347
Sm_t00002478-RA	14.66	18.67	26.45	19.9266666666667	5.99461702974705
Sm_t00002479-RA	44.49	36.01	37.77	39.4233333333333	4.47523556177028
Sm_t00002480-RA	36.21	36.58	38.9	37.23	1.45804663848589
Sm_t00002481-RA	40.35	24.39	22.48	29.0733333333333	9.81246316341281
Sm_t00002482-RA	16.27	8.39	8.1	10.92	4.63550428756139
Sm_t00002483-RA	34.87	50.6	NA	42.735	11.1227896680644
Sm_t00002484-RA	26.74	18.17	12.37	19.0933333333333	7.22935912327872
Sm_t00002485-RA	21.08	19.22	22.46	20.92	1.62591512693621
Sm_t00002486-RA	32.82	31.16	29.28	31.0866666666667	1.77113899322818
Sm_t00002487-RA	25.25	32.23	25.63	27.7033333333333	3.9248099741686
Sm_t00002488-RA	15.44	10.02	22.58	16.0133333333333	6.29959787076392
Sm_t00002489-RA	NA	37.77	57.03	47.4	13.6188766056529
Sm_t00002490-RA	35.05	33.97	53.64	40.8866666666667	11.0579036590727
Sm_t00002491-RA	38.1	24.47	39.75	34.1066666666667	8.38627648800905
Sm_t00002492-RA	45.01	34.12	38.05	39.06	5.51480734024318
Sm_t00002493-RA	12.07	21.01	22.83	18.6366666666667	5.75924763604877
Sm_t00002494-RA	27.45	14.67	25.6	22.5733333333333	6.90670929845272
Sm_t00002495-RA	9.95	20.09	18.38	16.14	5.4284528182531
Sm_t00002497-RA	11.72	13.64	20.4	15.2533333333333	4.55935667976671
Sm_t00002498-RA	20.5	11.97	24.39	18.9533333333333	6.35281302521437
Sm_t00002501-RA	42.25	46.15	37.66	42.02	4.24967057546818
Sm_t00002503-RA	15.54	23.88	10.37	16.5966666666667	6.81670252639305
Sm_t00002504-RA	7.51	8.76	4.42	6.89666666666667	2.23406207016129
Sm_t00002505-RA	10.1	8	13.52	10.54	2.78618018082105
Sm_t00002506-RA	18.44	21.28	28.88	22.8666666666667	5.39782672316677
Sm_t00002507-RA	21.31	8.12	5.76	11.73	8.38001789974222
Sm_t00002508-RA	28.74	17.39	14.52	20.2166666666667	7.51961656823892
Sm_t00002509-RA	28	23.39	21.42	24.27	3.37711415264572
Sm_t00002510-RA	18.62	15.69	4.53	12.9466666666667	7.43481225945439
Sm_t00002512-RA	23.13	19.2	20.63	20.9866666666667	1.98912878751813
Sm_t00002514-RA	9.21	12.3	8.22	9.91	2.12816822643324
Sm_t00002516-RA	63.38	47.66	55.87	55.6366666666667	7.86259711121798
Sm_t00002518-RA	8.54	22.27	10.42	13.7433333333333	7.44389906791685
Sm_t00002519-RA	14.36	11.57	17.74	14.5566666666667	3.08969793561334
Sm_t00002520-RA	100	60	100	86.6666666666667	23.094010767585
Sm_t00002526-RA	10.4	17.05	18.44	15.2966666666667	4.29721227464194
Sm_t00002527-RA	27.59	16.58	31.47	25.2133333333333	7.72427558631444
Sm_t00002528-RA	25.86	36.48	20.51	27.6166666666667	8.1286304709547
Sm_t00002530-RA	16.91	14.08	12.97	14.6533333333333	2.03160855809709
Sm_t00002531-RA	25.13	25.64	14.1	21.6233333333333	6.52038598039513
Sm_t00002533-RA	22.46	18.43	39.19	26.6933333333333	11.0084164771021
Sm_t00002534-RA	12.29	30.19	18.17	20.2166666666667	9.12382229843027
Sm_t00002535-RA	38.64	27.71	24.19	30.18	7.53500497677341
Sm_t00002536-RA	11.86	18.31	19.92	16.6966666666667	4.26532921746181
Sm_t00002537-RA	38.57	41.8	30.16	36.8433333333333	6.00902931706389
Sm_t00002538-RA	11.28	2.76	14.2	9.41333333333333	5.94405024653505
Sm_t00002539-RA	26.39	34.07	9.74	23.4	12.4375359295963
Sm_t00002541-RA	30.87	13.47	18.12	20.82	9.00874575065808
Sm_t00002542-RA	17.8	18.62	10.13	15.5166666666667	4.68297270260391
Sm_t00002543-RA	5.53	8.46	10.1	8.03	2.31514578374667
Sm_t00002544-RA	5.09	14.85	15.39	11.7766666666667	5.7971142246236
Sm_t00002545-RA	12.76	18.39	13.86	15.0033333333333	2.98406322542491
Sm_t00002546-RA	39.54	38.8	46.41	41.5833333333333	4.19635953337334
Sm_t00002547-RA	16.56	20.68	5.12	14.12	8.06186082737726
Sm_t00002550-RA	27.13	41.01	26.87	31.67	8.08972187408195
Sm_t00002551-RA	26.73	22.52	28.42	25.89	3.03837127421913
Sm_t00002553-RA	6.31	18.05	13.33	12.5633333333333	5.90743034942718
Sm_t00002554-RA	11.28	8.09	6.93	8.76666666666667	2.25256150489467
Sm_t00002557-RA	57.75	40.57	56.01	51.4433333333333	9.45668722827044
Sm_t00002558-RA	43.37	42.06	57.48	47.6366666666667	8.54970369856952
Sm_t00002559-RA	17.39	14.21	9.05	13.55	4.20899037775094
Sm_t00002560-RA	5.24	15.2	8.43	9.62333333333333	5.08610197826718
Sm_t00002561-RA	32.94	25.11	32.86	30.3033333333333	4.49773646775057
Sm_t00002562-RA	14.7	19.57	14.01	16.0933333333333	3.03058300221811
Sm_t00002563-RA	27.41	38.33	34.48	33.4066666666667	5.53855877763641
Sm_t00002564-RA	23.75	22.61	16.48	20.9466666666667	3.9100170502612
Sm_t00002565-RA	26.32	16.94	20.43	21.23	4.74089653968529
Sm_t00002566-RA	16.7	14.8	11.81	14.4366666666667	2.46516395668388
Sm_t00002567-RA	17.75	33.16	29.78	26.8966666666667	8.09952056194274
Sm_t00002568-RA	75.61	100	100	91.87	14.081573065535
Sm_t00002569-RA	30.06	27.5	34.28	30.6133333333333	3.42370170040168
Sm_t00002570-RA	10.69	21.47	28.99	20.3833333333333	9.19826795289925
Sm_t00002573-RA	17.03	21.44	24.89	21.12	3.93975887587045
Sm_t00002574-RA	23.39	21.72	34.26	26.4566666666667	6.80927553659957
Sm_t00002575-RA	10.73	34.04	16.64	20.47	12.117784450963
Sm_t00002576-RA	8.26	9.77	19.47	12.5	6.08323104936842
Sm_t00002577-RA	35.76	22.43	58.01	38.7333333333333	17.9753896573435
Sm_t00002578-RA	22.48	22.57	38.89	27.98	9.4484443163941
Sm_t00002580-RA	9.68	10.69	12.43	10.9333333333333	1.391054755692
Sm_t00002581-RA	0.26	4.4	4.54	3.06666666666667	2.43165238743808
Sm_t00002582-RA	31.48	25.66	16.59	24.5766666666667	7.50388121796536
Sm_t00002584-RA	31.11	21.09	27.81	26.67	5.10634898924858
Sm_t00002586-RA	16.69	16.16	22.97	18.6066666666667	3.78803819058538
Sm_t00002587-RA	14.85	5.71	10.13	10.23	4.57082049527216
Sm_t00002588-RA	41.59	27.05	35.72	34.7866666666667	7.31479550864775
Sm_t00002589-RA	29.85	11.46	23.76	21.69	9.36812147658216
Sm_t00002590-RA	37.8	36.85	22.87	32.5066666666667	8.35910481650597
Sm_t00002591-RA	18.61	45.24	32.1	31.9833333333333	13.3153833340739
Sm_t00002593-RA	70.58	75.03	66.76	70.79	4.13899746315457
Sm_t00002594-RA	22.6	18.05	28.54	23.0633333333333	5.26032635236002
Sm_t00002597-RA	18.03	23.88	22.13	21.3466666666667	3.00263772928626
Sm_t00002598-RA	21.22	21.9	17.67	20.2633333333333	2.27148262888654
Sm_t00002599-RA	28.3	35.75	36.75	33.6	4.61708782675833
Sm_t00002605-RA	100	100	100	100	0
Sm_t00002606-RA	7.04	5.71	20.63	11.1266666666667	8.25695060741757
Sm_t00002608-RA	32.34	33.62	32.74	32.9	0.654828221749793
Sm_t00002609-RA	18.37	12.27	24.81	18.4833333333333	6.27076816134462
Sm_t00002610-RA	29.35	21.82	20.05	23.74	4.93834992684804
Sm_t00002611-RA	25.86	8.7	22.96	19.1733333333333	9.18534339768162
Sm_t00002612-RA	48	17.95	3.7	23.2166666666667	22.6147260282616
Sm_t00002614-RA	25.71	3.85	23.08	17.5466666666667	11.9343300328646
Sm_t00002615-RA	38.15	32.25	11.02	27.14	14.2686124062573
Sm_t00002616-RA	20.96	17.38	27.22	21.8533333333333	4.98045513315132
Sm_t00002618-RA	12.75	19.08	10.67	14.1666666666667	4.38032342793695
Sm_t00002619-RA	12.14	12.78	8.75	11.2233333333333	2.16574082783082
Sm_t00002621-RA	26.03	14.72	23.6	21.45	5.95364594177383
Sm_t00002622-RA	11.67	10.64	10.92	11.0766666666667	0.532572373798466
Sm_t00002623-RA	17.75	20.9	27.78	22.1433333333333	5.12929169899055
Sm_t00002624-RA	14.97	9.99	15.24	13.4	2.9562307081823
Sm_t00002625-RA	45.57	21.51	21.06	29.38	14.0227565050528
Sm_t00002626-RA	35.81	28.98	37.86	34.2166666666667	4.64947667306046
Sm_t00002627-RA	NA	20.68	19.56	20.12	0.791959594928934
Sm_t00002628-RA	11.19	17.5	24.88	17.8566666666667	6.85196565471058
Sm_t00002629-RA	14.82	11.16	8.41	11.4633333333333	3.21574770983878
Sm_t00002630-RA	9.73	3.03	23.21	11.99	10.2780737494922
Sm_t00002631-RA	24.07	34.34	30.82	29.7433333333333	5.21896860819581
Sm_t00002632-RA	32.58	28.7	35.12	32.1333333333333	3.23322336582756
Sm_t00002635-RA	19.8	18.08	21.84	19.9066666666667	1.88226813534452
Sm_t00002636-RA	8.06	14.68	11.77	11.5033333333333	3.31804661409892
Sm_t00002637-RA	23.95	16.18	9.14	16.4233333333333	7.4079979301653
Sm_t00002638-RA	18.46	6.14	12.72	12.44	6.16477087976512
Sm_t00002644-RA	7.86	9.08	12.42	9.78666666666667	2.36070610905579
Sm_t00002645-RA	11.26	18.13	11.44	13.61	3.91546932052851
Sm_t00002646-RA	26.61	18.68	17.7	20.9966666666667	4.8859219532585
Sm_t00002647-RA	19	14.94	13.73	15.89	2.76045286139793
Sm_t00002648-RA	28.51	25.06	18.91	24.16	4.8628695232342
Sm_t00002649-RA	41.96	32.19	36.28	36.81	4.90651607558765
Sm_t00002650-RA	33.79	32	32.05	32.6133333333333	1.01932984520877
Sm_t00002652-RA	6.13	7.76	9.49	7.79333333333333	1.68024799756861
Sm_t00002653-RA	13.46	18.81	25.41	19.2266666666667	5.98588617777964
Sm_t00002654-RA	44.01	36.04	36.54	38.8633333333333	4.4641497884069
Sm_t00002655-RA	2.4	5.69	6.94	5.01	2.3451439188246
Sm_t00002656-RA	61.38	53.12	65.44	59.98	6.27818445093803
Sm_t00002657-RA	20.71	17.13	18.54	18.7933333333333	1.8033949465753
Sm_t00002659-RA	7.86	6.51	14.11	9.49333333333333	4.05472974849537
Sm_t00002660-RA	37.77	28.02	23.18	29.6566666666667	7.43142202632399
Sm_t00002661-RA	2.33	26.32	39.39	22.68	18.7962256849613
Sm_t00002663-RA	16.94	19.69	17.69	18.1066666666667	1.42156017576933
Sm_t00002664-RA	25.63	30.31	34.9	30.28	4.63507281496203
Sm_t00002667-RA	53.33	63.14	65	60.49	6.27009569304967
Sm_t00002668-RA	60.6	NA	5.88	33.24	38.6928830665279
Sm_t00002669-RA	17.99	18.52	16.86	17.79	0.847879708449259
Sm_t00002670-RA	14.39	14.11	13.3	13.9333333333333	0.566068311543168
Sm_t00002671-RA	8.03	21.54	17.11	15.56	6.88708211073456
Sm_t00002672-RA	27.08	7.19	9.27	14.5133333333333	10.9326315831703
Sm_t00002673-RA	24.01	15.82	20.32	20.05	4.1016703914381
Sm_t00002674-RA	17.04	15.11	23.18	18.4433333333333	4.21405189020417
Sm_t00002676-RA	23.61	16.17	23.53	21.1033333333333	4.27257923663603
Sm_t00002678-RA	30.91	20.62	24.09	25.2066666666667	5.23509630602278
Sm_t00002679-RA	15.96	18.08	14.65	16.23	1.73086683485472
Sm_t00002680-RA	24.73	27.89	25.63	26.0833333333333	1.62804586339984
Sm_t00002681-RA	29.53	22.12	22.82	24.8233333333333	4.09109194877521
Sm_t00002682-RA	11.73	12.09	13.45	12.4233333333333	0.907156730302616
Sm_t00002683-RA	48.55	40.27	47.67	45.4966666666667	4.54776135404369
Sm_t00002684-RA	14.73	14.29	26.33	18.45	6.82782542248994
Sm_t00002687-RA	36.99	44.82	40.99	40.9333333333333	3.91530756561133
Sm_t00002689-RA	38.64	49.61	31.11	39.7866666666667	9.30315179567298
Sm_t00002690-RA	9.77	8.03	8.21	8.67	0.956869897112455
Sm_t00002692-RA	12.29	11.62	8.26	10.7233333333333	2.1594520910021
Sm_t00002693-RA	58.97	49	47.53	51.8333333333333	6.22408493943755
Sm_t00002694-RA	17.03	19.96	14.42	17.1366666666667	2.77153988485342
Sm_t00002695-RA	10.4	8.7	9.18	9.42666666666667	0.876432161284223
Sm_t00002696-RA	0.63	4.35	2.9	2.62666666666667	1.87500222222091
Sm_t00002703-RA	100	60	45.45	68.4833333333333	28.2471384981441
Sm_t00002713-RA	33.92	40.28	39.34	37.8466666666667	3.43291906885865
Sm_t00002714-RA	30.8	2.39	15.35	16.18	14.2231747510885
Sm_t00002715-RA	16.96	14.09	12.76	14.6033333333333	2.14653985132663
Sm_t00002716-RA	12.07	24.94	19.3	18.77	6.45134869620299
Sm_t00002718-RA	NA	100	100	100	0
Sm_t00002720-RA	6.17	20.57	13.91	13.55	7.20674683890034
Sm_t00002723-RA	21.71	29.88	26.52	26.0366666666667	4.10638933046214
Sm_t00002727-RA	41.56	NA	40.96	41.26	0.42426406871193
Sm_t00002728-RA	18.46	27.72	13.28	19.82	7.31543573548425
Sm_t00002729-RA	28.93	34.19	31.14	31.42	2.64115505035202
Sm_t00002731-RA	11.11	3.23	7.69	7.34333333333333	3.95142168508163
Sm_t00002732-RA	27.22	25.31	30.42	27.65	2.58199535243579
Sm_t00002733-RA	29.51	13.67	27.81	23.6633333333333	8.69612174094483
Sm_t00002735-RA	77.72	68.03	47.99	64.58	15.1622920430916
Sm_t00002736-RA	13.97	14.2	11.99	13.3866666666667	1.21500342935044
Sm_t00002739-RA	11.65	20.16	10.54	14.1166666666667	5.26302511236013
Sm_t00002745-RA	39.67	37.82	43.46	40.3166666666667	2.87507101361572
Sm_t00002746-RA	24	31.31	23.91	26.4066666666667	4.24664965982989
Sm_t00002747-RA	16.37	18.71	23.01	19.3633333333333	3.36786777254294
Sm_t00002750-RA	26.12	27.32	30.42	27.9533333333333	2.21885856541902
Sm_t00002751-RA	63.6	NA	100	81.8	25.7386868351903
Sm_t00002753-RA	27.82	14.75	20.47	21.0133333333333	6.55191829415884
Sm_t00002754-RA	30.74	28.61	13.02	24.1233333333333	9.67456631241594
Sm_t00002760-RA	25.43	34.19	29.77	29.7966666666667	4.38006088237747
Sm_t00002761-RA	0	5.45	7.31	4.25333333333333	3.79908322274379
Sm_t00002762-RA	9.58	14.61	10.7	11.63	2.64081426836497
Sm_t00002763-RA	56.31	57.93	47.01	53.75	5.89294493441098
Sm_t00002764-RA	28.36	38.81	24.82	30.6633333333333	7.27385958988303
Sm_t00002784-RA	NA	60	100	80	28.2842712474619
Sm_t00002789-RA	17.07	21.31	30.74	23.04	6.99727804221041
Sm_t00002793-RA	21.37	21.01	25.07	22.4833333333333	2.24733916740071
Sm_t00002794-RA	100	59.92	60.87	73.5966666666667	22.8708905233997
Sm_t00002798-RA	32.11	31.16	18.15	27.14	7.8000448716658
Sm_t00002805-RA	13.81	20.46	30.81	21.6933333333333	8.56684500462879
Sm_t00002811-RA	11.16	15.03	10.29	12.16	2.52327168572867
Sm_t00002812-RA	14.4	14.72	19.97	16.3633333333333	3.12756028452424
Sm_t00002813-RA	20.35	21.93	21.06	21.1133333333333	0.791349059096763
Sm_t00002816-RA	13.51	20.95	20.72	18.3933333333333	4.23065400775499
Sm_t00002820-RA	20	41.55	42.45	34.6666666666667	12.7096747925875
Sm_t00002826-RA	NA	25.79	36.76	31.275	7.75696138961643
Sm_t00002831-RA	9.83	13.68	22.66	15.39	6.58371475688308
Sm_t00002835-RA	16.57	14.42	19.87	16.9533333333333	2.74514723345276
Sm_t00002836-RA	6.8	8.93	5.64	7.12333333333333	1.66866213876067
Sm_t00002837-RA	5.81	8.86	19.68	11.45	7.28871044835779
Sm_t00002838-RA	13.94	12.53	18.03	14.8333333333333	2.8567522352023
Sm_t00002842-RA	16.84	15.23	15.49	15.8533333333333	0.864310900853005
Sm_t00002843-RA	40.6	38.05	43.28	40.6433333333333	2.61526926593293
Sm_t00002854-RA	23.14	20.17	16.13	19.8133333333333	3.51858399549213
Sm_t00002856-RA	35.55	32.64	42.72	36.97	5.1878608308242
Sm_t00002857-RA	14.59	14.61	10.26	13.1533333333333	2.50572012270591
Sm_t00002859-RA	24.66	19.97	27.17	23.9333333333333	3.65459072035889
Sm_t00002864-RA	31.38	18.85	16.6	22.2766666666667	7.96358169000189
Sm_t00002869-RA	41.13	48.73	12.34	34.0666666666667	19.1957295598092
Sm_t00002870-RA	71.43	66.67	NA	69.05	3.36582827844797
Sm_t00002877-RA	19.06	16.54	29.33	21.6433333333333	6.7750448953002
Sm_t00002880-RA	25.24	12	14.17	17.1366666666667	7.10107268892055
Sm_t00002881-RA	31.03	42.38	34.76	36.0566666666667	5.78503529231528
Sm_t00002883-RA	100	100	100	100	0
Sm_t00002884-RA	41.75	17.3	21.41	26.82	13.0920472043145
Sm_t00002886-RA	13.16	16.43	17.89	15.8266666666667	2.42203082832018
Sm_t00002887-RA	20.85	25.62	22.82	23.0966666666667	2.39700507578381
Sm_t00002889-RA	7.46	7.2	9.66	8.10666666666667	1.35149300158504
Sm_t00002892-RA	28.63	31.51	32.29	30.81	1.92779666977615
Sm_t00002895-RA	15.97	19.2	23.29	19.4866666666667	3.66841019153166
Sm_t00002901-RA	48.13	48.17	49.96	48.7533333333333	1.04519535654026
Sm_t00002902-RA	8.01	5.68	3.98	5.89	2.02319054960229
Sm_t00002903-RA	5.26	20	29.03	18.0966666666667	11.9987596581202
Sm_t00002906-RA	26.76	27.53	27.87	27.3866666666667	0.568711995067216
Sm_t00002907-RA	16.72	20.22	28.53	21.8233333333333	6.0660558300541
Sm_t00002910-RA	36.61	38.12	37.65	37.46	0.772722459878059
Sm_t00002911-RA	11.81	14.89	9.32	12.0066666666667	2.79020309893981
Sm_t00002916-RA	16.01	11.86	8.29	12.0533333333333	3.8636295543612
Sm_t00002918-RA	13.97	12.45	17.35	14.59	2.50814672617054
